"region","technology","year","capacity.factor.region"
"Japan","CSP",2095,0.384107542683657
"Mexico","CSP",2095,0.252943549997605
"Middle East","CSP",2095,0.23813904238993
"Pakistan","CSP",2095,0.267051928677241
"Russia","CSP",2095,0.375458669979537
"South Africa","CSP",2095,0.221167551091183
"South America_Northern","CSP",2095,0.280587891222385
"South America_Southern","CSP",2095,0.241142534298336
"South Asia","CSP",2095,0.27511356633645
"South Korea","CSP",2095,0.339213181696283
"Southeast Asia","CSP",2095,0.280020686774489
"Taiwan","CSP",2095,0.401339283245279
"Argentina","CSP",2095,0.236884856848872
"Colombia","CSP",2095,0.324062612102241
"USA","CSP_storage",2095,0.650000321259122
"Africa_Eastern","CSP_storage",2095,0.640373190860753
"Africa_Northern","CSP_storage",2095,0.616490021716067
"Africa_Southern","CSP_storage",2095,0.618207215999849
"Africa_Western","CSP_storage",2095,0.632902112734685
"Australia_NZ","CSP_storage",2095,0.602922458761528
"Brazil","CSP_storage",2095,0.794946994075189
"Canada","CSP_storage",2095,0.85
"Central America and Caribbean","CSP_storage",2095,0.712223625620479
"Central Asia","CSP_storage",2095,0.740300026345772
"China","CSP_storage",2095,0.658195830671581
"EU-12","CSP_storage",2095,0.655721795217865
"EU-15","CSP_storage",2095,0.702855307884826
"Europe_Eastern","CSP_storage",2095,0.85
"Europe_Non_EU","CSP_storage",2095,0.727513792849467
"European Free Trade Association","CSP_storage",2095,0.00065
"India","CSP_storage",2095,0.731039278527337
"Indonesia","CSP_storage",2095,0.85
"Japan","CSP_storage",2095,0.85
"Mexico","CSP_storage",2095,0.657653229993772
"Middle East","CSP_storage",2095,0.619161510213817
"Pakistan","CSP_storage",2095,0.694335014560826
"Russia","CSP_storage",2095,0.85
"South Africa","CSP_storage",2095,0.575035632837075
"South America_Northern","CSP_storage",2095,0.7295285171782
"South America_Southern","CSP_storage",2095,0.626970589175675
"South Asia","CSP_storage",2095,0.715295272474769
"South Korea","CSP_storage",2095,0.85
"Southeast Asia","CSP_storage",2095,0.728053785613671
"Taiwan","CSP_storage",2095,0.85
"Argentina","CSP_storage",2095,0.615900627807068
"Colombia","CSP_storage",2095,0.842562791465827
"USA","CSP",2100,0.250000123561201
"Africa_Eastern","CSP",2100,0.24629738110029
"Africa_Northern","CSP",2100,0.237111546813872
"Africa_Southern","CSP",2100,0.237772006153788
"Africa_Western","CSP",2100,0.24342388951334
"Australia_NZ","CSP",2100,0.231893253369818
"Brazil","CSP",2100,0.305748843875073
"Canada","CSP",2100,0.348881693968625
"Central America and Caribbean","CSP",2100,0.273932163700184
"Central Asia","CSP",2100,0.284730779363758
"China","CSP",2100,0.253152242565993
"EU-12","CSP",2100,0.252200690468409
"EU-15","CSP",2100,0.270328964571087
"Europe_Eastern","CSP",2100,0.330465572806087
"Europe_Non_EU","CSP",2100,0.279812997249795
"European Free Trade Association","CSP",2100,0.00025
"India","CSP",2100,0.281168953279745
"Indonesia","CSP",2100,0.333299228536159
"Japan","CSP",2100,0.384107542683657
"Mexico","CSP",2100,0.252943549997605
"Middle East","CSP",2100,0.23813904238993
"Pakistan","CSP",2100,0.267051928677241
"Russia","CSP",2100,0.375458669979537
"South Africa","CSP",2100,0.221167551091183
"South America_Northern","CSP",2100,0.280587891222385
"South America_Southern","CSP",2100,0.241142534298336
"South Asia","CSP",2100,0.27511356633645
"South Korea","CSP",2100,0.339213181696283
"Southeast Asia","CSP",2100,0.280020686774489
"Taiwan","CSP",2100,0.401339283245279
"Argentina","CSP",2100,0.236884856848872
"Colombia","CSP",2100,0.324062612102241
"USA","CSP_storage",2100,0.650000321259122
"Africa_Eastern","CSP_storage",2100,0.640373190860753
"Africa_Northern","CSP_storage",2100,0.616490021716067
"Africa_Southern","CSP_storage",2100,0.618207215999849
"Africa_Western","CSP_storage",2100,0.632902112734685
"Australia_NZ","CSP_storage",2100,0.602922458761528
"Brazil","CSP_storage",2100,0.794946994075189
"Canada","CSP_storage",2100,0.85
"Central America and Caribbean","CSP_storage",2100,0.712223625620479
"Central Asia","CSP_storage",2100,0.740300026345772
"China","CSP_storage",2100,0.658195830671581
"EU-12","CSP_storage",2100,0.655721795217865
"EU-15","CSP_storage",2100,0.702855307884826
"Europe_Eastern","CSP_storage",2100,0.85
"Europe_Non_EU","CSP_storage",2100,0.727513792849467
"European Free Trade Association","CSP_storage",2100,0.00065
"India","CSP_storage",2100,0.731039278527337
"Indonesia","CSP_storage",2100,0.85
"Japan","CSP_storage",2100,0.85
"Mexico","CSP_storage",2100,0.657653229993772
"Middle East","CSP_storage",2100,0.619161510213817
"Pakistan","CSP_storage",2100,0.694335014560826
"Russia","CSP_storage",2100,0.85
"South Africa","CSP_storage",2100,0.575035632837075
"South America_Northern","CSP_storage",2100,0.7295285171782
"South America_Southern","CSP_storage",2100,0.626970589175675
"South Asia","CSP_storage",2100,0.715295272474769
"South Korea","CSP_storage",2100,0.85
"Southeast Asia","CSP_storage",2100,0.728053785613671
"Taiwan","CSP_storage",2100,0.85
"Argentina","CSP_storage",2100,0.615900627807068
"Colombia","CSP_storage",2100,0.842562791465827
"USA","wind_offshore",1975,0.4
"USA","wind_offshore",1990,0.4
"USA","wind_offshore",2005,0.4
"USA","wind_offshore",2010,0.4
"USA","wind_offshore",2015,0.4
"USA","wind_offshore",2020,0.4
"USA","wind_offshore",2025,0.4
"USA","wind_offshore",2030,0.4
"USA","wind_offshore",2035,0.4
"USA","wind_offshore",2040,0.4
"USA","wind_offshore",2045,0.4
"USA","wind_offshore",2050,0.4
"USA","wind_offshore",2055,0.4
"USA","wind_offshore",2060,0.4
"USA","wind_offshore",2065,0.4
"USA","wind_offshore",2070,0.4
"USA","wind_offshore",2075,0.4
"USA","wind_offshore",2080,0.4
"USA","wind_offshore",2085,0.4
"USA","wind_offshore",2090,0.4
"USA","wind_offshore",2095,0.4
"USA","wind_offshore",2100,0.4
"Africa_Eastern","wind_offshore",1975,0.48
"Africa_Eastern","wind_offshore",1990,0.48
"Africa_Eastern","wind_offshore",2005,0.48
"Africa_Eastern","wind_offshore",2010,0.48
"Africa_Eastern","wind_offshore",2015,0.48
"Africa_Eastern","wind_offshore",2020,0.48
"Africa_Eastern","wind_offshore",2025,0.48
"Africa_Eastern","wind_offshore",2030,0.48
"Africa_Eastern","wind_offshore",2035,0.48
"Africa_Eastern","wind_offshore",2040,0.48
"Africa_Eastern","wind_offshore",2045,0.48
"Africa_Eastern","wind_offshore",2050,0.48
"Africa_Eastern","wind_offshore",2055,0.48
"Africa_Eastern","wind_offshore",2060,0.48
"Africa_Eastern","wind_offshore",2065,0.48
"Africa_Eastern","wind_offshore",2070,0.48
"Africa_Eastern","wind_offshore",2075,0.48
"Africa_Eastern","wind_offshore",2080,0.48
"Africa_Eastern","wind_offshore",2085,0.48
"Africa_Eastern","wind_offshore",2090,0.48
"Africa_Eastern","wind_offshore",2095,0.48
"Africa_Eastern","wind_offshore",2100,0.48
"Africa_Northern","wind_offshore",1975,0.48
"Africa_Northern","wind_offshore",1990,0.48
"Africa_Northern","wind_offshore",2005,0.48
"Africa_Northern","wind_offshore",2010,0.48
"Africa_Northern","wind_offshore",2015,0.48
"Africa_Northern","wind_offshore",2020,0.48
"Africa_Northern","wind_offshore",2025,0.48
"Africa_Northern","wind_offshore",2030,0.48
"Africa_Northern","wind_offshore",2035,0.48
"Africa_Northern","wind_offshore",2040,0.48
"Africa_Northern","wind_offshore",2045,0.48
"Africa_Northern","wind_offshore",2050,0.48
"Africa_Northern","wind_offshore",2055,0.48
"Africa_Northern","wind_offshore",2060,0.48
"Africa_Northern","wind_offshore",2065,0.48
"Africa_Northern","wind_offshore",2070,0.48
"Africa_Northern","wind_offshore",2075,0.48
"Africa_Northern","wind_offshore",2080,0.48
"Africa_Northern","wind_offshore",2085,0.48
"Africa_Northern","wind_offshore",2090,0.48
"Africa_Northern","wind_offshore",2095,0.48
"Africa_Northern","wind_offshore",2100,0.48
"Africa_Southern","wind_offshore",1975,0.48
"Africa_Southern","wind_offshore",1990,0.48
"Africa_Southern","wind_offshore",2005,0.48
"Africa_Southern","wind_offshore",2010,0.48
"Africa_Southern","wind_offshore",2015,0.48
"Africa_Southern","wind_offshore",2020,0.48
"Africa_Southern","wind_offshore",2025,0.48
"Africa_Southern","wind_offshore",2030,0.48
"Africa_Southern","wind_offshore",2035,0.48
"Africa_Southern","wind_offshore",2040,0.48
"Africa_Southern","wind_offshore",2045,0.48
"Africa_Southern","wind_offshore",2050,0.48
"Africa_Southern","wind_offshore",2055,0.48
"Africa_Southern","wind_offshore",2060,0.48
"Africa_Southern","wind_offshore",2065,0.48
"Africa_Southern","wind_offshore",2070,0.48
"Africa_Southern","wind_offshore",2075,0.48
"Africa_Southern","wind_offshore",2080,0.48
"Africa_Southern","wind_offshore",2085,0.48
"Africa_Southern","wind_offshore",2090,0.48
"Africa_Southern","wind_offshore",2095,0.48
"Africa_Southern","wind_offshore",2100,0.48
"Africa_Western","wind_offshore",1975,0.48
"Africa_Western","wind_offshore",1990,0.48
"Africa_Western","wind_offshore",2005,0.48
"Africa_Western","wind_offshore",2010,0.48
"Africa_Western","wind_offshore",2015,0.48
"Africa_Western","wind_offshore",2020,0.48
"Africa_Western","wind_offshore",2025,0.48
"Africa_Western","wind_offshore",2030,0.48
"Africa_Western","wind_offshore",2035,0.48
"Africa_Western","wind_offshore",2040,0.48
"Africa_Western","wind_offshore",2045,0.48
"Africa_Western","wind_offshore",2050,0.48
"Africa_Western","wind_offshore",2055,0.48
"Africa_Western","wind_offshore",2060,0.48
"Africa_Western","wind_offshore",2065,0.48
"Africa_Western","wind_offshore",2070,0.48
"Africa_Western","wind_offshore",2075,0.48
"Africa_Western","wind_offshore",2080,0.48
"Africa_Western","wind_offshore",2085,0.48
"Africa_Western","wind_offshore",2090,0.48
"Africa_Western","wind_offshore",2095,0.48
"Africa_Western","wind_offshore",2100,0.48
"Australia_NZ","wind_offshore",1975,0.48
"Australia_NZ","wind_offshore",1990,0.48
"Australia_NZ","wind_offshore",2005,0.48
"Australia_NZ","wind_offshore",2010,0.48
"Australia_NZ","wind_offshore",2015,0.48
"Australia_NZ","wind_offshore",2020,0.48
"Australia_NZ","wind_offshore",2025,0.48
"Australia_NZ","wind_offshore",2030,0.48
"Australia_NZ","wind_offshore",2035,0.48
"Australia_NZ","wind_offshore",2040,0.48
"Australia_NZ","wind_offshore",2045,0.48
"Australia_NZ","wind_offshore",2050,0.48
"Australia_NZ","wind_offshore",2055,0.48
"Australia_NZ","wind_offshore",2060,0.48
"Australia_NZ","wind_offshore",2065,0.48
"Australia_NZ","wind_offshore",2070,0.48
"Australia_NZ","wind_offshore",2075,0.48
"Australia_NZ","wind_offshore",2080,0.48
"Australia_NZ","wind_offshore",2085,0.48
"Australia_NZ","wind_offshore",2090,0.48
"Australia_NZ","wind_offshore",2095,0.48
"Australia_NZ","wind_offshore",2100,0.48
"Brazil","wind_offshore",1975,0.36
"Brazil","wind_offshore",1990,0.36
"Brazil","wind_offshore",2005,0.36
"Brazil","wind_offshore",2010,0.36
"Brazil","wind_offshore",2015,0.36
"Brazil","wind_offshore",2020,0.36
"Brazil","wind_offshore",2025,0.36
"Brazil","wind_offshore",2030,0.36
"Brazil","wind_offshore",2035,0.36
"Brazil","wind_offshore",2040,0.36
"Brazil","wind_offshore",2045,0.36
"Brazil","wind_offshore",2050,0.36
"Brazil","wind_offshore",2055,0.36
"Brazil","wind_offshore",2060,0.36
"Brazil","wind_offshore",2065,0.36
"Brazil","wind_offshore",2070,0.36
"Brazil","wind_offshore",2075,0.36
"Brazil","wind_offshore",2080,0.36
"Brazil","wind_offshore",2085,0.36
"Brazil","wind_offshore",2090,0.36
"Brazil","wind_offshore",2095,0.36
"Brazil","wind_offshore",2100,0.36
"Canada","wind_offshore",1975,0.48
"Canada","wind_offshore",1990,0.48
"Canada","wind_offshore",2005,0.48
"Canada","wind_offshore",2010,0.48
"Canada","wind_offshore",2015,0.48
"Canada","wind_offshore",2020,0.48
"Canada","wind_offshore",2025,0.48
"Canada","wind_offshore",2030,0.48
"Canada","wind_offshore",2035,0.48
"Canada","wind_offshore",2040,0.48
"Canada","wind_offshore",2045,0.48
"Canada","wind_offshore",2050,0.48
"Canada","wind_offshore",2055,0.48
"Canada","wind_offshore",2060,0.48
"Canada","wind_offshore",2065,0.48
"Canada","wind_offshore",2070,0.48
"Canada","wind_offshore",2075,0.48
"Canada","wind_offshore",2080,0.48
"Canada","wind_offshore",2085,0.48
"Canada","wind_offshore",2090,0.48
"Canada","wind_offshore",2095,0.48
"Canada","wind_offshore",2100,0.48
"Central America and Caribbean","wind_offshore",1975,0.44
"Central America and Caribbean","wind_offshore",1990,0.44
"Central America and Caribbean","wind_offshore",2005,0.44
"Central America and Caribbean","wind_offshore",2010,0.44
"Central America and Caribbean","wind_offshore",2015,0.44
"Central America and Caribbean","wind_offshore",2020,0.44
"Central America and Caribbean","wind_offshore",2025,0.44
"Central America and Caribbean","wind_offshore",2030,0.44
"Central America and Caribbean","wind_offshore",2035,0.44
"Central America and Caribbean","wind_offshore",2040,0.44
"Central America and Caribbean","wind_offshore",2045,0.44
"Central America and Caribbean","wind_offshore",2050,0.44
"Central America and Caribbean","wind_offshore",2055,0.44
"Central America and Caribbean","wind_offshore",2060,0.44
"Central America and Caribbean","wind_offshore",2065,0.44
"Central America and Caribbean","wind_offshore",2070,0.44
"Central America and Caribbean","wind_offshore",2075,0.44
"Central America and Caribbean","wind_offshore",2080,0.44
"Central America and Caribbean","wind_offshore",2085,0.44
"Central America and Caribbean","wind_offshore",2090,0.44
"Central America and Caribbean","wind_offshore",2095,0.44
"Central America and Caribbean","wind_offshore",2100,0.44
"Central Asia","wind_offshore",1975,0.09
"Central Asia","wind_offshore",1990,0.09
"Central Asia","wind_offshore",2005,0.09
"Central Asia","wind_offshore",2010,0.09
"Central Asia","wind_offshore",2015,0.09
"Central Asia","wind_offshore",2020,0.09
"Central Asia","wind_offshore",2025,0.09
"Central Asia","wind_offshore",2030,0.09
"Central Asia","wind_offshore",2035,0.09
"Central Asia","wind_offshore",2040,0.09
"Central Asia","wind_offshore",2045,0.09
"Central Asia","wind_offshore",2050,0.09
"Central Asia","wind_offshore",2055,0.09
"Central Asia","wind_offshore",2060,0.09
"Central Asia","wind_offshore",2065,0.09
"Central Asia","wind_offshore",2070,0.09
"Central Asia","wind_offshore",2075,0.09
"Central Asia","wind_offshore",2080,0.09
"Central Asia","wind_offshore",2085,0.09
"Central Asia","wind_offshore",2090,0.09
"Central Asia","wind_offshore",2095,0.09
"Central Asia","wind_offshore",2100,0.09
"China","wind_offshore",1975,0.4
"China","wind_offshore",1990,0.4
"China","wind_offshore",2005,0.4
"China","wind_offshore",2010,0.4
"China","wind_offshore",2015,0.4
"China","wind_offshore",2020,0.4
"China","wind_offshore",2025,0.4
"China","wind_offshore",2030,0.4
"China","wind_offshore",2035,0.4
"China","wind_offshore",2040,0.4
"China","wind_offshore",2045,0.4
"China","wind_offshore",2050,0.4
"China","wind_offshore",2055,0.4
"China","wind_offshore",2060,0.4
"China","wind_offshore",2065,0.4
"China","wind_offshore",2070,0.4
"China","wind_offshore",2075,0.4
"China","wind_offshore",2080,0.4
"China","wind_offshore",2085,0.4
"China","wind_offshore",2090,0.4
"China","wind_offshore",2095,0.4
"China","wind_offshore",2100,0.4
"EU-12","wind_offshore",1975,0.36
"EU-12","wind_offshore",1990,0.36
"EU-12","wind_offshore",2005,0.36
"EU-12","wind_offshore",2010,0.36
"EU-12","wind_offshore",2015,0.36
"EU-12","wind_offshore",2020,0.36
"EU-12","wind_offshore",2025,0.36
"EU-12","wind_offshore",2030,0.36
"EU-12","wind_offshore",2035,0.36
"EU-12","wind_offshore",2040,0.36
"EU-12","wind_offshore",2045,0.36
"EU-12","wind_offshore",2050,0.36
"EU-12","wind_offshore",2055,0.36
"EU-12","wind_offshore",2060,0.36
"EU-12","wind_offshore",2065,0.36
"EU-12","wind_offshore",2070,0.36
"EU-12","wind_offshore",2075,0.36
"EU-12","wind_offshore",2080,0.36
"EU-12","wind_offshore",2085,0.36
"EU-12","wind_offshore",2090,0.36
"EU-12","wind_offshore",2095,0.36
"EU-12","wind_offshore",2100,0.36
"EU-15","wind_offshore",1975,0.44
"EU-15","wind_offshore",1990,0.44
"EU-15","wind_offshore",2005,0.44
"EU-15","wind_offshore",2010,0.44
"EU-15","wind_offshore",2015,0.44
"EU-15","wind_offshore",2020,0.44
"EU-15","wind_offshore",2025,0.44
"EU-15","wind_offshore",2030,0.44
"EU-15","wind_offshore",2035,0.44
"EU-15","wind_offshore",2040,0.44
"EU-15","wind_offshore",2045,0.44
"EU-15","wind_offshore",2050,0.44
"EU-15","wind_offshore",2055,0.44
"EU-15","wind_offshore",2060,0.44
"EU-15","wind_offshore",2065,0.44
"EU-15","wind_offshore",2070,0.44
"EU-15","wind_offshore",2075,0.44
"EU-15","wind_offshore",2080,0.44
"EU-15","wind_offshore",2085,0.44
"EU-15","wind_offshore",2090,0.44
"EU-15","wind_offshore",2095,0.44
"EU-15","wind_offshore",2100,0.44
"Europe_Eastern","wind_offshore",1975,0.28
"Europe_Eastern","wind_offshore",1990,0.28
"Europe_Eastern","wind_offshore",2005,0.28
"Europe_Eastern","wind_offshore",2010,0.28
"Europe_Eastern","wind_offshore",2015,0.28
"Europe_Eastern","wind_offshore",2020,0.28
"Europe_Eastern","wind_offshore",2025,0.28
"Europe_Eastern","wind_offshore",2030,0.28
"Europe_Eastern","wind_offshore",2035,0.28
"Europe_Eastern","wind_offshore",2040,0.28
"Europe_Eastern","wind_offshore",2045,0.28
"Europe_Eastern","wind_offshore",2050,0.28
"Europe_Eastern","wind_offshore",2055,0.28
"Europe_Eastern","wind_offshore",2060,0.28
"Europe_Eastern","wind_offshore",2065,0.28
"Europe_Eastern","wind_offshore",2070,0.28
"Europe_Eastern","wind_offshore",2075,0.28
"Europe_Eastern","wind_offshore",2080,0.28
"Europe_Eastern","wind_offshore",2085,0.28
"Europe_Eastern","wind_offshore",2090,0.28
"Europe_Eastern","wind_offshore",2095,0.28
"Europe_Eastern","wind_offshore",2100,0.28
"Europe_Non_EU","wind_offshore",1975,0.32
